frame_id,point_id,X,Y,Z,valid
0,87,-0.38722578,0.23233561,6.1956124,True
0,88,0.0,0.040992085,1.0931215,True
0,89,0.44269475,0.26561704,7.0831165,True
0,90,0.64749426,0.19424833,5.179952,True
0,91,1.1343558,0.2268713,6.0498977,True
0,92,1.7948835,0.2692327,7.179534,True
0,93,1.405837,0.16870055,4.4986787,True
0,94,3.435595,0.3435597,9.161587,True
0,95,2.9980276,0.25697395,6.8526344,True
0,96,-2.376994,0.47539878,4.753988,True
0,97,-2.1358235,0.4881882,4.881882,True
0,98,-0.6618702,0.17649873,1.7649872,True
0,99,-0.3358237,0.10746358,1.0746359,True
0,100,-1.6307427,0.652297,6.52297,True
0,101,-1.5841734,0.8448926,8.448926,True
0,102,-0.2104812,0.16838495,1.6838496,True
0,103,-0.57626116,0.9220179,9.220179,True
0,104,0.0,0.7187233,7.187233,True
0,105,0.55942744,0.8950839,8.950839,True
0,106,1.2117697,0.96941537,9.694154,True
0,107,1.7415192,0.92881024,9.288102,True
0,108,0.33358514,0.13343406,1.3343406,True
0,109,2.3450303,0.7504097,7.504097,True
0,110,1.1927621,0.31806988,3.1806989,True
0,111,1.9017098,0.4346765,4.346765,True
0,112,-4.780639,1.5537077,9.561278,True
0,113,-1.9294708,0.7166606,4.410219,True
0,114,-1.4346702,0.6216904,3.825787,True
0,115,-2.330352,1.211783,7.4571266,True
0,116,-1.4423041,0.93749774,5.7692165,True
0,117,-0.60051596,0.52044725,3.2027524,True
0,118,-1.1064881,1.4384345,8.851905,True
0,119,-0.36168692,0.940386,5.7869906,True
0,120,0.0,0.77849513,4.790739,True
0,121,0.16066447,0.41772762,2.5706315,True
0,122,0.85649014,1.1134368,6.8519187,True
0,123,1.1031821,0.9560911,5.883638,True
0,124,0.42243105,0.27458018,1.6897241,True
0,125,2.5813384,1.3422959,8.2602825,True
0,126,0.4988413,0.21616456,1.3302435,True
0,127,4.0340767,1.4983714,9.220747,True
0,128,-4.4566913,2.0055115,8.913383,True
0,129,-1.7804292,0.91564953,4.0695524,True
0,130,-1.3230212,0.7938129,3.5280564,True
0,131,-2.3238285,1.673157,7.436251,True
0,132,-2.4618335,2.2156506,9.847334,True
0,133,-0.51433086,0.6171972,2.7430983,True
0,134,-0.88537943,1.5936834,7.0830355,True
0,135,-0.19302982,0.69490755,3.0884771,True
0,136,0.0,2.0593953,9.152866,True
0,137,0.09886278,0.35590607,1.5818045,True
0,138,0.60017544,1.0803156,4.8014016,True
0,139,1.0076301,1.2091563,5.374027,True
0,140,1.3364847,1.2028364,5.3459387,True
0,141,1.1443844,0.82395697,3.66203,True
0,142,0.45649996,0.27390003,1.2173332,True
0,143,0.46993452,0.24168065,1.074136,True
1,0,-4.941008,-2.7472157,9.942465,True
1,1,-3.414997,-2.1724317,7.8610497,True
1,2,-1.2430557,-0.92371625,3.3426995,True
1,3,-2.6350417,-2.3536935,8.516159,True
1,4,-2.2574115,-2.526785,9.142538,True
1,5,-0.31737894,-0.47564277,1.7210474,True
1,6,-0.46403155,-1.0515808,3.804341,True
1,7,-0.556604,-2.5862887,9.3563795,True
1,8,0.011462641,-1.0322723,3.7348363,True
1,9,0.5247918,-2.213801,8.01054,True
1,10,0.29341778,-0.6333066,2.291208,True
1,11,1.6675898,-2.417977,8.747974,True
1,12,0.8576913,-0.9370438,3.3903198,True
1,13,3.1007974,-2.716137,9.828267,True
1,14,1.8322445,-1.339635,4.847269,True
1,15,0.87881404,-0.5513452,1.994973,True
1,16,-3.9119248,-1.6835396,7.8729916,True
1,17,-2.0628028,-1.015691,4.7487445,True
1,18,-3.2995124,-1.8971627,8.870735,True
1,19,-2.957619,-2.0444007,9.558915,True
1,20,-0.6057942,-0.5247289,2.453182,True
1,21,-0.74138606,-0.85959405,4.0191126,True
1,22,-1.0229135,-1.7957728,8.39233,True
1,23,-0.3796065,-1.3653948,6.3815746,True
1,24,0.014364585,-1.0294254,4.810027,True
1,25,0.5257233,-1.7174246,8.025022,True
1,26,0.39453575,-0.65934217,3.0812874,True
1,27,0.9431698,-1.0591797,4.9507194,True
1,28,1.2164307,-1.028624,4.807648,True
1,29,2.4677372,-1.6730688,7.82031,True
1,30,0.5297784,-0.29973635,1.4013366,True
1,31,1.8301144,-0.8885315,4.153923,True
1,32,-2.392916,-0.7288016,4.8156967,True
1,33,-2.133705,-0.74355286,4.9118977,True
1,34,-0.8080598,-0.32892722,2.1727352,True
1,35,-3.088649,-1.510659,9.982354,True
1,36,-1.4970021,-0.91822445,6.0649776,True
1,37,-1.1800216,-0.9689767,6.4018874,True
1,38,-0.9920188,-1.2311739,8.128293,True
1,39,-0.35466522,-0.90430295,5.970437,True
1,40,0.029262817,-1.4109919,9.31365,True
1,41,0.45296144,-1.046012,6.904402,True
1,42,0.82381296,-0.97318393,6.423886,True
1,43,0.93832606,-0.7456097,4.9229436,True
1,44,2.274634,-1.3616004,8.990628,True
1,45,1.7692106,-0.8489045,5.6064277,True
1,46,3.1507947,-1.2617373,8.333744,True
1,47,3.7800395,-1.298959,8.578488,True
1,48,-3.609258,-0.64561355,7.2631683,True
1,49,-2.8704002,-0.5872499,6.6064463,True
1,50,-3.6961758,-0.8832528,9.935119,True
1,51,-1.2398388,-0.3560736,4.0057373,True
1,52,-2.2319827,-0.8035873,9.036094,True
1,53,-0.8695553,-0.4196257,4.715609,True
1,54,-0.7031839,-0.51261723,5.7637367,True
1,55,-0.17334236,-0.25913757,2.9126177,True
1,56,0.015253996,-0.44193143,4.9681544,True
1,57,0.24739118,-0.335487,3.7721605,True
1,58,0.70392954,-0.48853397,5.4931397,True
1,59,1.6214806,-0.7563248,8.503845,True
1,60,2.4969041,-0.87757766,9.869532,True
1,61,1.3496331,-0.3803448,4.277103,True
1,62,1.6678889,-0.39211392,4.411012,True
1,63,3.976199,-0.8021458,9.02425,True
1,64,-4.019601,-0.21345052,8.088463,True
1,65,-1.8678681,-0.1136588,4.299132,True
1,66,-1.7775068,-0.12624542,4.7787275,True
1,67,-0.9185297,-0.07838177,2.9681332,True
1,68,-0.57857716,-0.061900407,2.342426,True
1,69,-0.549869,-0.07878697,2.9806838,True
1,70,-1.0528337,-0.22851698,8.63764,True
1,71,-0.19707921,-0.08767065,3.3109167,True
1,72,0.024116058,-0.20904537,7.9196744,True
1,73,0.63849795,-0.25691694,9.743354,True
1,74,1.027564,-0.21198113,8.020579,True
1,75,0.52703094,-0.07303365,2.765066,True
1,76,1.2635328,-0.1318967,4.993892,True
1,77,2.0831797,-0.1745976,6.601915,True
1,78,1.5366182,-0.107169114,4.064242,True
1,79,1.0634832,-0.0635678,2.4136307,True
1,80,-2.1329136,0.15497693,4.2924395,True
1,81,-2.7415223,0.22779651,6.310514,True
1,82,-1.3671964,0.13249691,3.6754854,True
1,83,-1.6422739,0.19140728,5.307071,True
1,84,-0.78672826,0.11516205,3.18728,True
1,85,-1.6191914,0.31710547,8.778744,True
1,86,-0.14486822,0.04284176,1.1877664,True
1,87,-0.13702108,0.08296542,2.3026435,True
1,88,0.012973985,0.15279096,4.2382693,True
1,89,0.3047256,0.16792162,4.6554937,True
1,90,0.9648074,0.2715836,7.5358806,True
1,91,0.2627572,0.04964932,1.3784006,True
1,92,2.4408543,0.34856266,9.645523,True
1,93,2.285519,0.2610714,7.2456613,True
1,94,3.552348,0.3388779,9.396699,True
1,95,0.6119994,0.050148148,1.3891342,True
1,96,-3.291285,0.65342987,6.623493,True
1,97,-1.2688682,0.28792626,2.9200578,True
1,98,-0.6258689,0.16577831,1.6821232,True
1,99,-2.9554527,0.9413074,9.5483465,True
1,100,-2.3251233,0.92851,9.413385,True
1,101,-0.6086532,0.32525268,3.2997546,True
1,102,-1.0689311,0.86298454,8.764116,True
1,103,-0.17229149,0.28582433,2.899104,True
1,104,0.022136156,0.71408826,7.2414684,True
1,105,0.57269174,0.86092967,8.7353,True
1,106,0.75223076,0.5790421,5.875224,True
1,107,0.39528018,0.20455945,2.0748148,True
1,108,0.4089288,0.15915713,1.6157593,True
1,109,0.4855523,0.1517969,1.5387044,True
1,110,3.3008828,0.8608735,8.732327,True
1,111,2.468079,0.5522288,5.6024313,True
1,112,-4.174737,1.3539602,8.402918,True
1,113,-3.6104496,1.3395846,8.310562,True
1,114,-1.599869,0.6925279,4.2996244,True
1,115,-0.51671463,0.26890367,1.6694559,True
1,116,-1.1777484,0.76821786,4.7697434,True
1,117,-0.7341993,0.64089376,3.9793897,True
1,118,-0.2416511,0.31890342,1.9809371,True
1,119,-0.24460733,0.6631363,4.1180487,True
1,120,0.010271131,0.5384847,3.3422484,True
1,121,0.54974014,1.3516343,8.392567,True
1,122,0.39679927,0.49889755,3.0977018,True
1,123,1.3626112,1.1516907,7.1492796,True
1,124,0.41397244,0.26351488,1.6361102,True
1,125,1.3791716,0.70410925,4.3707275,True
1,126,1.0044562,0.42809063,2.657262,True
1,127,3.7718978,1.3791367,8.562893,True
1,128,-4.510404,2.0296776,9.076196,True
1,129,-4.194517,2.1585286,9.654102,True
1,130,-3.6164136,2.1730754,9.721062,True
1,131,-0.47936243,0.34633374,1.5491408,True
1,132,-1.6556772,1.4994133,6.7066116,True
1,133,-0.25990158,0.3151031,1.4095877,True
1,134,-0.8938674,1.6390435,7.3319116,True
1,135,-0.2130309,0.800115,3.5791624,True
1,136,0.010887189,0.80591136,3.6053703,True
1,137,0.5850991,1.9962895,8.930512,True
1,138,1.0083514,1.7598728,7.871226,True
1,139,1.7522774,2.0552604,9.193836,True
1,140,1.6880045,1.4912168,6.670528,True
1,141,1.9846947,1.4065827,6.290457,True
1,142,1.2953789,0.765966,3.4266121,True
1,143,0.5749573,0.2917933,1.3050702,True
2,0,-3.049704,-1.6926734,6.1247845,True
2,1,-2.7385538,-1.738607,6.290019,True
2,2,-3.5964787,-2.666253,9.646494,True
2,3,-2.3314607,-2.0765254,7.5117745,True
2,4,-1.4934032,-1.6654354,6.0248237,True
2,5,-1.1274173,-1.6812794,6.082155,True
2,6,-0.8740732,-1.965759,7.1101027,True
2,7,-0.5930134,-2.7121277,9.809714,True
2,8,0.019352391,-2.5316768,9.157658,True
2,9,0.39500555,-1.6913726,6.118748,True
2,10,0.981285,-2.1343703,7.719877,True
2,11,1.8801038,-2.7407207,9.913478,True
2,12,1.7435601,-1.9124937,6.918029,True
2,13,2.4130683,-2.1206632,7.671828,True
2,14,1.6982853,-1.2451037,4.50417,True
2,15,1.0856847,-0.6827719,2.4699624,True
2,16,-4.528903,-1.945915,9.096985,True
2,17,-2.547893,-1.2521433,5.852555,True
2,18,-3.633616,-2.0844724,9.743871,True
2,19,-2.5871835,-1.7833631,8.336019,True
2,20,-1.2708621,-1.0968463,5.126454,True
2,21,-1.6044658,-1.8511829,8.653043,True
2,22,-0.9655126,-1.6822191,7.8594728,True
2,23,-0.38314235,-1.3567158,6.339532,True
2,24,0.017964186,-1.892614,8.840877,True
2,25,0.102154985,-0.33877608,1.5824833,True
2,26,1.0326256,-1.7392498,8.125669,True
2,27,1.0286118,-1.1612738,5.4264164,True
2,28,2.2527242,-1.9127947,8.937102,True
2,29,1.9171482,-1.3041308,6.0938973,True
2,30,0.6255913,-0.3549565,1.6589541,True
2,31,0.63511693,-0.3091203,1.4446999,True
2,32,-3.9728732,-1.2081727,7.979814,True
2,33,-2.2020512,-0.76605,5.0581784,True
2,34,-2.0865736,-0.84758663,5.596246,True
2,35,-1.5755594,-0.76860595,5.0766554,True
2,36,-0.81244725,-0.49664396,3.2789972,True
2,37,-1.7409744,-1.4227213,9.395731,True
2,38,-0.69970787,-0.86193115,5.688595,True
2,39,-0.24746808,-0.62116486,4.099189,True
2,40,0.0037068785,-0.25655764,1.6926248,True
2,41,0.6241842,-1.4632733,9.654349,True
2,42,0.7499447,-0.8930566,5.8915696,True
2,43,0.7310137,-0.5840206,3.8544981,True
2,44,1.8596094,-1.117916,7.378283,True
2,45,2.6793349,-1.290162,8.516392,True
2,46,1.2265118,-0.49263352,3.2523487,True
2,47,2.6201406,-0.90271014,5.9591804,True
2,48,-1.8342092,-0.3277085,3.6839187,True
2,49,-2.570818,-0.52525795,5.9040465,True
2,50,-0.70852625,-0.16900632,1.8996085,True
2,51,-0.6472851,-0.18546984,2.0849545,True
2,52,-1.6502622,-0.5923196,6.6557994,True
2,53,-0.97277224,-0.46726066,5.2472935,True
2,54,-1.0543747,-0.7631889,8.573755,True
2,55,-0.48544878,-0.71467596,8.026388,True
2,56,0.013587648,-0.5666443,6.3659716,True
2,57,0.08575229,-0.118092276,1.326776,True
2,58,0.95664865,-0.6694148,7.5213313,True
2,59,0.9226097,-0.43289828,4.863409,True
2,60,2.1623225,-0.76341015,8.579399,True
2,61,2.6098542,-0.7382896,8.295841,True
2,62,2.3317733,-0.54998946,6.182264,True
2,63,3.2561374,-0.65880096,7.4060063,True
2,64,-3.704599,-0.19686939,7.4401894,True
2,65,-3.0125623,-0.1833975,6.918591,True
2,66,-2.1423862,-0.15212908,5.744817,True
2,67,-0.5523161,-0.047122754,1.7792104,True
2,68,-2.194621,-0.23470645,8.851333,True
2,69,-1.4203308,-0.20299754,7.6595097,True
2,70,-0.4345253,-0.09378387,3.5363653,True
2,71,-0.5604854,-0.24593668,9.26612,True
2,72,0.0075280108,-0.094449535,3.567367,True
2,73,0.58407456,-0.23911014,9.044747,True
2,74,0.7212896,-0.1502725,5.6719494,True
2,75,0.5811772,-0.08114243,3.0647843,True
2,76,1.9549291,-0.20534655,7.755881,True
2,77,2.5982444,-0.21899836,8.259026,True
2,78,1.0854161,-0.07610718,2.8780115,True
2,79,4.05189,-0.24333724,9.215982,True
2,80,-2.5505145,0.18462837,5.122918,True
2,81,-3.3968182,0.28111416,7.8018265,True
2,82,-1.954006,0.18851525,5.239614,True
2,83,-1.4442732,0.16743219,4.6526794,True
2,84,-1.4915034,0.21711214,6.018864,True
2,85,-0.23082606,0.044897027,1.245081,True
2,86,-1.0267154,0.30068174,8.352815,True
2,87,-0.1122364,0.06675402,1.855798,True
2,88,0.009923039,0.16975805,4.718099,True
2,89,0.5442161,0.30372506,8.436911,True
2,90,0.7601326,0.21523435,5.982125,True
2,91,0.75002766,0.14221245,3.9547184,True
2,92,0.9696604,0.13874085,3.8463275,True
2,93,0.85063523,0.09731273,2.7050526,True
2,94,1.1187569,0.106809795,2.9668648,True
2,95,1.5104101,0.1238258,3.4358635,True
2,96,-3.7767386,0.7478339,7.5858154,True
2,97,-2.987063,0.6760268,6.8596225,True
2,98,-3.134114,0.827592,8.402115,True
2,99,-1.117461,0.35460025,3.5993,True
2,100,-2.4780943,0.985202,9.99383,True
2,101,-1.4268886,0.758025,7.695261,True
2,102,-0.14350869,0.11487131,1.1674347,True
2,103,-0.58856714,0.96020335,9.744664,True
2,104,0.013391502,0.63251793,6.4183235,True
2,105,0.17168252,0.26175907,2.6575422,True
2,106,0.4157896,0.322291,3.2718847,True
2,107,1.7984442,0.93476564,9.486969,True
2,108,1.3058692,0.5098482,5.1794147,True
2,109,2.227915,0.6981822,7.0814705,True
2,110,1.20469,0.314769,3.1949837,True
2,111,2.8266063,0.63342154,6.430214,True
2,112,-0.94312066,0.30515474,1.8945415,True
2,113,-2.171122,0.80349064,4.9866753,True
2,114,-3.471312,1.49817,9.305061,True
2,115,-1.4719812,0.76333654,4.7413607,True
2,116,-0.55868995,0.36285532,2.2538376,True
2,117,-1.2146963,1.0544789,6.5501223,True
2,118,-0.594302,0.7779026,4.834038,True
2,119,-0.2679105,0.7144826,4.4389853,True
2,120,0.010290527,0.782492,4.8585706,True
2,121,0.39969262,0.99681425,6.192093,True
2,122,0.34281978,0.4340993,2.6965427,True
2,123,1.3376644,1.1358291,7.0538774,True
2,124,2.5080652,1.6021016,9.94997,True
2,125,0.56295663,0.28818458,1.7895691,True
2,126,0.45443687,0.19409443,1.2052695,True
2,127,1.3652852,0.5001159,3.106235,True
2,128,-0.81047744,0.3638893,1.6277379,True
2,129,-1.6011273,0.82189095,3.677014,True
2,130,-2.1450064,1.2853365,5.7514725,True
2,131,-2.4038801,1.7308738,7.744785,True
2,132,-0.9082985,0.81913173,3.6651046,True
2,133,-1.6588167,1.9999926,8.949783,True
2,134,-1.019827,1.8548777,8.299485,True
2,135,-0.111872986,0.41347098,1.8500384,True
2,136,0.0104123885,1.1297392,5.0552983,True
2,137,0.2353224,0.8144786,3.6446776,True
2,138,0.74894816,1.3164359,5.8898745,True
2,139,0.6776165,0.7985523,3.5732653,True
2,140,0.4542305,0.40266824,1.8017993,True
2,141,0.89130765,0.6334342,2.8336148,True
2,142,0.43374372,0.25705844,1.1503083,True
2,143,2.8234496,1.435652,6.4228406,True
3,0,-3.908567,-2.1698966,7.8278956,True
3,1,-3.6438675,-2.3130665,8.343133,True
3,2,-2.2197633,-1.6445099,5.931955,True
3,3,-2.5802162,-2.2948766,8.276552,True
3,4,-1.0506074,-1.1687262,4.2150326,True
3,5,-1.213299,-1.8013923,6.496897,True
3,6,-0.20799646,-0.4639747,1.6731411,True
3,7,-0.1473769,-0.66086656,2.38309,True
3,8,0.0019394343,-0.73971575,2.6675992,True
3,9,0.34361818,-1.5079918,5.4388227,True
3,10,1.1486473,-2.5335963,9.136255,True
3,11,0.9580169,-1.4110652,5.0885844,True
3,12,1.8691852,-2.0678287,7.4574404,True
3,13,1.7618068,-1.5598797,5.626067,True
3,14,2.0477166,-1.5113949,5.4508495,True
3,15,1.4408361,-0.91170514,3.2882762,True
3,16,-1.310775,-0.5638353,2.6255853,True
3,17,-4.2515383,-2.0909612,9.7351885,True
3,18,-3.6665635,-2.1038334,9.795985,True
3,19,-2.6158862,-1.8022096,8.391158,True
3,20,-2.345821,-2.0212007,9.410246,True
3,21,-0.9179837,-1.0553472,4.914121,True
3,22,-1.1983087,-2.0724242,9.6449585,True
3,23,-0.15344447,-0.5331407,2.481597,True
3,24,0.0033217992,-1.1166841,5.1960306,True
3,25,0.37545812,-1.2774557,5.9439955,True
3,26,0.26582155,-0.45444998,2.114889,True
3,27,1.0276002,-1.1732253,5.461059,True
3,28,2.0046492,-1.7183002,7.9974747,True
3,29,0.7876021,-0.54024184,2.5145814,True
3,30,1.5744627,-0.900122,4.190588,True
3,31,2.3507104,-1.1521415,5.3640275,True
3,32,-4.9707355,-1.5157369,9.956217,True
3,33,-3.982663,-1.3887571,9.119432,True
3,34,-0.53980166,-0.21966907,1.4424042,True
3,35,-2.9195905,-1.4257295,9.365514,True
3,36,-1.4056842,-0.85921013,5.641765,True
3,37,-0.22512214,-0.18358003,1.2058622,True
3,38,-0.5545652,-0.6793813,4.459076,True
3,39,-0.15705746,-0.38753223,2.5433295,True
3,40,0.0044159507,-0.83854973,5.502299,True
3,41,0.5211852,-1.2551157,8.236237,True
3,42,0.51265323,-0.62060815,4.0719275,True
3,43,1.1128068,-0.90055877,5.9114704,True
3,44,0.37449473,-0.22763172,1.494135,True
3,45,2.9443684,-1.4319445,9.400472,True
3,46,1.7538986,-0.71093976,4.6680026,True
3,47,1.2760471,-0.4434378,2.9113724,True
3,48,-4.5725794,-0.82236594,9.158252,True
3,49,-1.0916096,-0.22441539,2.4989877,True
3,50,-2.876162,-0.6899649,7.6826067,True
3,51,-0.48246202,-0.138949,1.5472082,True
3,52,-2.0037894,-0.72201115,8.03663,True
3,53,-1.2260967,-0.58984435,6.564154,True
3,54,-0.33286673,-0.2404773,2.6764066,True
3,55,-0.49605712,-0.72080445,8.019512,True
3,56,0.0035733203,-0.42518806,4.731828,True
3,57,0.11632136,-0.1651997,1.8387105,True
3,58,0.8221809,-0.5870837,6.534639,True
3,59,1.2306838,-0.587124,6.5351443,True
3,60,1.6945826,-0.6072071,6.760745,True
3,61,0.581063,-0.16664717,1.8551126,True
3,62,2.9988308,-0.7165408,7.980024,True
3,63,1.4607621,-0.29923853,3.332904,True
3,64,-4.8838077,-0.26698095,9.780913,True
3,65,-2.0389304,-0.12762396,4.667537,True
3,66,-2.536437,-0.18508449,6.776012,True
3,67,-1.573042,-0.13782932,5.044415,True
3,68,-0.974755,-0.10695865,3.9096398,True
3,69,-0.37844342,-0.05539704,2.0254598,True
3,70,-0.15969793,-0.035162654,1.2852134,True
3,71,-0.45027533,-0.19938046,7.27979,True
3,72,0.006859269,-0.25742793,9.422854,True
3,73,0.17242363,-0.07440937,2.7276666,True
3,74,1.1197634,-0.24331276,8.90109,True
3,75,1.8126045,-0.26294893,9.628626,True
3,76,1.3117305,-0.14289442,5.2327332,True
3,77,0.6487736,-0.05666375,2.0713587,True
3,78,3.4316678,-0.24918187,9.132485,True
3,79,3.973967,-0.24702933,9.066874,True
3,80,-0.6578456,0.046392716,1.3176242,True
3,81,-0.7506105,0.06052004,1.7184383,True
3,82,-2.60729,0.24488762,6.965045,True
3,83,-2.6704068,0.30096996,8.564786,True
3,84,-0.5012213,0.07085881,2.0111694,True
3,85,-1.2528841,0.23636338,6.706969,True
3,86,-0.78988254,0.22346851,6.354477,True
3,87,-0.37552658,0.2132705,6.071862,True
3,88,0.00451282,0.22202039,6.319069,True
3,89,0.49400228,0.2750746,7.825023,True
3,90,0.69955814,0.19551654,5.56573,True
3,91,1.2707175,0.23706332,6.749176,True
3,92,1.4334114,0.20147035,5.7171535,True
3,93,1.0693935,0.12001391,3.415605,True
3,94,2.039764,0.19093326,5.429113,True
3,95,1.4093693,0.113208376,3.216034,True
3,96,-3.6263528,0.7099527,7.2634807,True
3,97,-1.7170277,0.38412577,3.9304674,True
3,98,-1.8891714,0.49275643,5.0461287,True
3,99,-1.4621812,0.45799908,4.6886754,True
3,100,-1.2850001,0.5037872,5.153355,True
3,101,-1.3989017,0.73143286,7.489395,True
3,102,-0.5916478,0.4643178,4.759013,True
3,103,-0.3253973,0.5145683,5.267145,True
3,104,0.0046676765,0.653091,6.683618,True
3,105,0.5755354,0.88936836,9.105873,True
3,106,0.8744232,0.67957723,6.9572268,True
3,107,1.3893651,0.72133213,7.3837314,True
3,108,1.7649486,0.6870303,7.03882,True
3,109,1.2474763,0.3893542,3.9827175,True
3,110,2.8179147,0.7327402,7.500901,True
3,111,3.4691606,0.77326417,7.916712,True
3,112,-1.8880113,0.60605556,3.7818816,True
3,113,-3.5532289,1.3040942,8.134945,True
3,114,-3.6949773,1.5807059,9.868255,True
3,115,-2.4275937,1.2468386,7.784907,True
3,116,-0.60910124,0.3914053,2.443605,True
3,117,-0.7067729,0.60585964,3.7826066,True
3,118,-0.13527405,0.17416842,1.0880773,True
3,119,-0.10715909,0.27797094,1.7359656,True
3,120,0.0058102305,1.278688,7.9807024,True
3,121,0.23910384,0.60632694,3.7860625,True
3,122,0.9243329,1.1773045,7.350977,True
3,123,1.5347526,1.3061258,8.152969,True
3,124,2.2773156,1.4551225,9.084171,True
3,125,2.548442,1.3035553,8.137018,True
3,126,3.3142753,1.413429,8.822445,True
3,127,1.3192831,0.4822589,3.0109866,True
3,128,-0.6984605,0.31156692,1.3988112,True
3,129,-2.8888621,1.4728388,6.613246,True
3,130,-1.2517786,0.74453837,3.3439996,True
3,131,-2.472712,1.7658751,7.930866,True
3,132,-1.4780512,1.3204895,5.9308915,True
3,133,-1.3475041,1.6066561,7.2164617,True
3,134,-1.0764443,1.9288292,8.662075,True
3,135,-0.26275226,0.94569474,4.2473845,True
3,136,0.0017903981,0.5920915,2.6593506,True
3,137,0.49878797,1.7577534,7.89508,True
3,138,1.1469647,2.030725,9.119437,True
3,139,0.8434809,0.9975864,4.4806857,True
3,140,1.3828808,1.2281252,5.5157266,True
